cemu_hash,w,h,fmt,texconv_fmt,ngrp_file
b170dc54,64,64,0031,BC1_UNORM,tex1_64x64_52AB326A514AB3FA_12_mip0.dds
ba84e4e4,64,64,0031,BC1_UNORM,tex1_64x64_2DC2EF19D5F263D8_12_mip0.dds
59b4a0e5,64,64,0031,BC1_UNORM,tex1_64x64_C0A2F5999E3DF6BC_12_mip0.dds
c2dec3b6,64,64,0031,BC1_UNORM,tex1_64x64_24DCB68B1EC3B078_12_mip0.dds
7d325be7,64,64,0031,BC1_UNORM,tex1_64x64_35D237C30EBCD34E_12_mip0.dds
c6d30035,64,64,0031,BC1_UNORM,tex1_64x64_819A0286B276831B_12_mip0.dds
f7959a5f,64,64,0031,BC1_UNORM,tex1_64x64_665F379117EFD6E5_12_mip0.dds
228926f0,64,64,0031,BC1_UNORM,tex1_64x64_66052CB0F22F52EF_12_mip0.dds
bc9b0750,64,64,0031,BC1_UNORM,tex1_64x64_A62FB8E7EA728ECA_12_mip0.dds
f19a1bd4,64,64,0031,BC1_UNORM,tex1_64x64_03E84E5FE13C96EB_12_mip0.dds
67685098,64,64,0031,BC1_UNORM,tex1_64x64_1C8D46E9232ECE36_12_mip0.dds
54f4ecd8,64,64,0031,BC1_UNORM,tex1_64x64_60339775844E6DBF_12_mip0.dds
a4c103fd,64,64,0031,BC1_UNORM,tex1_64x64_64A0FDFD547350EB_12_mip0.dds
bcccc437,64,64,0031,BC1_UNORM,tex1_64x64_6CFFDCE52E6EC9FA_12_mip0.dds
bda5a353,64,64,0031,BC1_UNORM,tex1_64x64_7D0DC4161298D5E5_12_mip0.dds
b170dc54,64,64,0031,BC1_UNORM,tex1_64x64_52AB326A514AB3FA_12_mip0.dds
ba84e4e4,64,64,0031,BC1_UNORM,tex1_64x64_2DC2EF19D5F263D8_12_mip0.dds
59b4a0e5,64,64,0031,BC1_UNORM,tex1_64x64_C0A2F5999E3DF6BC_12_mip0.dds
c2dec3b6,64,64,0031,BC1_UNORM,tex1_64x64_24DCB68B1EC3B078_12_mip0.dds
7d325be7,64,64,0031,BC1_UNORM,tex1_64x64_35D237C30EBCD34E_12_mip0.dds
0147edb4,512,256,0031,BC1_UNORM,tex1_256x128_97B320E8B01A9AC9_12_mip0.dds
c5182cf9,256,256,0031,BC1_UNORM,tex1_128x128_A14C11CABCB2E4F8_12_mip0.dds
abf0ef2a,512,512,0031,BC1_UNORM,tex1_128x128_E7534BF3E81D56AC_12_mip0.dds
d007e2e6,256,256,0031,BC1_UNORM,tex1_128x128_3138185D504D1A04_12_mip0.dds
fadb6d19,32,32,0032,BC2_UNORM,tex1_32x32_9625EBB9870CADE9_13_mip0.dds
7a40353a,128,64,0032,BC2_UNORM,tex1_64x32_19163B95CF5F7DB5_13_mip0.dds
be897802,128,128,0032,BC2_UNORM,tex1_128x128_6FAA34030D9CA845_12_mip0.dds
d68546b6,32,32,0031,BC1_UNORM,tex1_32x32_4DB3E7028617BA6B_12_mip0.dds
f18f2843,256,256,0031,BC1_UNORM,tex1_256x256_00B76291916B160C_12_mip0.dds
23391ccc,256,128,0031,BC1_UNORM,tex1_256x128_467D81B66DFE1865_12_mip0.dds
7d89d261,256,128,0031,BC1_UNORM,tex1_256x128_9B826C6CA811CE5E_12_mip0.dds
6427447d,256,128,0031,BC1_UNORM,tex1_256x128_81A0471B4F7B0C66_12_mip0.dds
d522ffea,512,512,0031,BC1_UNORM,tex1_128x128_A83E17646E331133_12_mip0.dds
a030fe3a,256,256,0031,BC1_UNORM,tex1_128x128_8973FEF22F2FD46A_12_mip0.dds
5d512c5f,256,256,0031,BC1_UNORM,tex1_128x128_213E799312954F18_12_mip0.dds
2e357bf3,128,128,0032,BC2_UNORM,tex1_64x64_7B7D1F17ADC08F2E_13_mip0.dds
f971975b,128,256,0032,BC2_UNORM,tex1_64x128_72229566EF4B58BC_13_mip0.dds
c5af0a93,64,512,0032,BC2_UNORM,tex1_32x256_198F7A25149A47D3_13_mip0.dds
09d174b6,32,32,0032,BC2_UNORM,tex1_16x16_FF18A48C4296122E_13_mip0.dds
c01c23df,128,128,0032,BC2_UNORM,tex1_64x64_86858E67F1BBC554_13_mip0.dds
d194c89f,64,128,0032,BC2_UNORM,tex1_32x64_CD3538298A98FAF0_13_mip0.dds
8bba078e,64,64,0031,BC1_UNORM,tex1_32x32_43E7499853DCDB79_12_mip0.dds
dda6bb81,64,64,0031,BC1_UNORM,tex1_32x32_C6BE1C69AF9676ED_12_mip0.dds
46397bad,128,64,0031,BC1_UNORM,tex1_64x32_77117C675D38E8E0_12_mip0.dds
7ccb46e0,128,128,0031,BC1_UNORM,tex1_64x64_9BAB13648B911E8A_12_mip0.dds
fa08bfce,128,64,0031,BC1_UNORM,tex1_64x32_195C232C46FB2F63_12_mip0.dds
f06ff7ce,256,128,0032,BC2_UNORM,tex1_128x64_0FC157D97287814B_13_mip0.dds
8954c925,128,128,0031,BC1_UNORM,tex1_64x64_470C41FFA952A7C1_12_mip0.dds
73a6372b,128,128,0031,BC1_UNORM,tex1_64x64_6636F400724241AF_12_mip0.dds
4d1a5690,64,64,0032,BC2_UNORM,tex1_32x32_FBEDA5CED10F03DB_13_mip0.dds
41114446,64,64,0032,BC2_UNORM,tex1_32x32_13DCB68D1C5BEA79_13_mip0.dds
1eb3d5af,128,128,0031,BC1_UNORM,tex1_64x64_2D88DBE8BE5F1A32_12_mip0.dds
929f7347,64,256,0031,BC1_UNORM,tex1_32x128_135EE6A708646749_12_mip0.dds
85a023cb,128,128,0031,BC1_UNORM,tex1_64x64_88DEA3EA5FC09D66_12_mip0.dds
97ff02f1,128,256,0032,BC2_UNORM,tex1_64x128_C5BE09F03C0365EE_13_mip0.dds
a6482297,128,256,0032,BC2_UNORM,tex1_64x128_2715474A8539A527_13_mip0.dds
89d28833,128,128,0032,BC2_UNORM,tex1_64x64_7AFAB9E4153716C2_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
b0b619cf,256,256,0031,BC1_UNORM,tex1_128x128_46DAF9279C6968E8_12_mip0.dds
6c03dc6a,128,128,0031,BC1_UNORM,tex1_64x64_1227FBDEC4915885_13_mip0.dds
710a4344,128,64,0031,BC1_UNORM,tex1_64x32_E916C45B7EE161D9_13_mip0.dds
11127f0c,256,128,0031,BC1_UNORM,tex1_128x64_CF999923FF7322C0_12_mip0.dds
0d2d6f9a,256,256,0031,BC1_UNORM,tex1_128x128_1D74B816E34B1BB6_12_mip0.dds
17b06d1b,256,256,0032,BC2_UNORM,tex1_128x128_17A7B1F9A38A428D_13_mip0.dds
ef6565b6,256,128,0032,BC2_UNORM,tex1_128x64_02C7BAA594B4B113_13_mip0.dds
df350e43,256,256,0032,BC2_UNORM,tex1_128x128_5350E2DEEC173FFB_13_mip0.dds
5f16c71b,256,256,0032,BC2_UNORM,tex1_128x128_6B05D614283CE847_13_mip0.dds
a73e402e,128,128,0031,BC1_UNORM,tex1_64x64_EA8A037366B63D70_12_mip0.dds
11127f0c,256,128,0031,BC1_UNORM,tex1_128x64_9493BCE833557E52_13_mip0.dds
e9632736,128,128,0032,BC2_UNORM,tex1_64x64_8615181AE9C1B6C2_13_mip0.dds
c8dde109,256,256,0032,BC2_UNORM,tex1_128x128_12824135B51A03FE_13_mip0.dds
fcd0e772,256,256,0031,BC1_UNORM,tex1_64x64_1A712BD596DD1248_12_mip0.dds
ffb2a79a,128,128,0032,BC2_UNORM,tex1_64x64_E06A6997727E76B3_13_mip0.dds
adb32408,256,64,0031,BC1_UNORM,tex1_128x32_7EBA4CFE7B3322EB_12_mip0.dds
827ed487,256,128,0031,BC1_UNORM,tex1_128x64_2B92FC4A4596DA15_12_mip0.dds
b732fe10,128,128,0031,BC1_UNORM,tex1_64x64_524390EFE7FE73A1_12_mip0.dds
0d2d6f9a,256,256,0031,BC1_UNORM,tex1_128x128_3B7AE950ED1420A9_12_mip0.dds
b3bcf090,512,512,0032,BC2_UNORM,tex1_128x128_0669F554CD363C32_13_mip0.dds
32bdab3c,512,512,0032,BC2_UNORM,tex1_128x128_9660C7797EDA6B62_13_mip0.dds
ef6565b6,512,256,0032,BC2_UNORM,tex1_128x64_C4BE2AC8611E7A8C_13_mip0.dds
ef6565b6,256,128,0032,BC2_UNORM,tex1_128x64_F5C23970FC23E319_13_mip0.dds
0c4b35f6,512,512,0032,BC2_UNORM,tex1_128x128_6BA82DDE023ACA38_13_mip0.dds
359563a1,512,512,0032,BC2_UNORM,tex1_128x128_7FB2AA564333ADC9_13_mip0.dds
90f5aa7c,256,256,0032,BC2_UNORM,tex1_128x128_A3E920B683F2B850_13_mip0.dds
f88140d6,512,256,0031,BC1_UNORM,tex1_128x64_B07A6FC43E34BB4F_12_mip0.dds
1ca815b7,128,128,0032,BC2_UNORM,tex1_64x64_6C5F3616CDBE1FB0_13_mip0.dds
234ace1e,128,64,0032,BC2_UNORM,tex1_64x32_BCD4DD895A23B5AC_13_mip0.dds
299a6157,128,256,0031,BC1_UNORM,tex1_64x128_10D4B156C95F0643_12_mip0.dds
c65f5c60,256,256,0032,BC2_UNORM,tex1_128x128_CC4FE77D55F64C4D_13_mip0.dds
5ec2a005,256,256,0032,BC2_UNORM,tex1_128x128_022CAD88B6A23D0E_13_mip0.dds
ef6565b6,256,128,0032,BC2_UNORM,tex1_128x64_2A32B87C00042254_13_mip0.dds
6bb488fa,128,64,0031,BC1_UNORM,tex1_64x32_84098A4CA6010158_12_mip0.dds
7f0bb263,128,128,0031,BC1_UNORM,tex1_32x32_8859404172DB6579_12_mip0.dds
6296e060,128,128,0032,BC2_UNORM,tex1_64x64_6688C3599969B300_13_mip0.dds
f15823fb,128,128,0032,BC2_UNORM,tex1_64x64_F38945F2E247BA16_13_mip0.dds
2527d82d,256,128,0032,BC2_UNORM,tex1_128x64_0E78B4186A2D6066_13_mip0.dds
4e271ce9,64,64,0032,BC2_UNORM,tex1_32x32_E836DB6BEDBDD94E_13_mip0.dds
ba6d5c36,256,256,0032,BC2_UNORM,tex1_128x128_B8231F1031C67AB6_13_mip0.dds
1c21d3d5,256,256,0032,BC2_UNORM,tex1_64x64_407B5A9B20C59E45_13_mip0.dds
2c03e5dc,256,256,0032,BC2_UNORM,tex1_128x128_E852EB3A2AA7F269_13_mip0.dds
df350e43,256,256,0032,BC2_UNORM,tex1_128x128_5350E2DEEC173FFB_13_mip0.dds
5f16c71b,256,256,0032,BC2_UNORM,tex1_128x128_6B05D614283CE847_13_mip0.dds
ffffedb7,128,256,0032,BC2_UNORM,tex1_64x128_B8E30DD1589DDB42_13_mip0.dds
ffffffff,32,512,0032,BC2_UNORM,tex1_16x256_2C8EC789E0CFC6D2_13_mip0.dds
bd5f01f8,32,32,0031,BC1_UNORM,tex1_16x16_BBB338B5DA80BC1D_12_mip0.dds
228d3a22,128,128,0031,BC1_UNORM,tex1_64x64_AADD921957929A2B_12_mip0.dds
3b2dd0d1,128,128,0032,BC2_UNORM,tex1_64x64_D0D4DB8FA648DFFA_13_mip0.dds
a73e402e,128,128,0031,BC1_UNORM,tex1_64x64_63B6058A14F543C2_12_mip0.dds
b6974413,32,32,0032,BC2_UNORM,tex1_16x16_B3197B8FCE8B2098_13_mip0.dds
65bea07a,32,32,0031,BC1_UNORM,tex1_16x16_8C3B3601BB65D00C_12_mip0.dds
d926a8ea,64,64,0032,BC2_UNORM,tex1_32x32_8B94CF509C32F227_13_mip0.dds
4bdab174,256,128,0031,BC1_UNORM,tex1_128x64_129BE92682DC580D_12_mip0.dds
2010cc0a,128,64,0031,BC1_UNORM,tex1_64x32_23A469FA401371AD_12_mip0.dds
0fc2a373,128,128,0031,BC1_UNORM,tex1_64x64_7CC2EB5F54A8CB55_12_mip0.dds
3847b0ad,256,256,0031,BC1_UNORM,tex1_128x128_152E51DA289589FD_12_mip0.dds
5cdf43da,256,256,0032,BC2_UNORM,tex1_128x128_48B796C44E96A80C_13_mip0.dds
57f9b621,256,256,0032,BC2_UNORM,tex1_128x128_E59AA3A995FC7F54_13_mip0.dds
74949cbc,128,128,0031,BC1_UNORM,tex1_64x64_F44BAEEC8DCF4742_12_mip0.dds
700d6435,128,128,0032,BC2_UNORM,tex1_64x64_52361BEE0417CA03_13_mip0.dds
ac45bbc4,64,64,0032,BC2_UNORM,tex1_32x32_B3B3702A151831D1_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
5be8a17e,128,128,0032,BC2_UNORM,tex1_64x64_4BA7B4448877D789_13_mip0.dds
14489985,32,32,0032,BC2_UNORM,tex1_32x32_44203215BFA18720_13_mip0.dds
226ec6a2,256,256,0032,BC2_UNORM,tex1_128x128_865362D70B020431_13_mip0.dds
b6974413,32,32,0032,BC2_UNORM,tex1_16x16_B3197B8FCE8B2098_13_mip0.dds
0538d90a,256,256,0031,BC1_UNORM,tex1_128x128_4A0F64553F5750FF_12_mip0.dds
f151084c,256,256,0031,BC1_UNORM,tex1_128x128_7DBA12CFA8157277_12_mip0.dds
75f84b63,512,512,0031,BC1_UNORM,tex1_128x128_89ECD9B6736EAB38_12_mip0.dds
cb89e7c4,512,512,0032,BC2_UNORM,tex1_128x128_2D08B3F311D1D134_13_mip0.dds
aed5a854,512,512,0031,BC1_UNORM,tex1_128x128_7F30F49594269620_12_mip0.dds
3e944169,128,128,0031,BC1_UNORM,tex1_64x64_31C6E2F32044C912_12_mip0.dds
7e0c457f,128,128,0031,BC1_UNORM,tex1_64x64_340D53F1172BF185_12_mip0.dds
6241722e,256,256,0031,BC1_UNORM,tex1_128x128_EAB56783E5E765CC_12_mip0.dds
cdb4242a,256,256,0031,BC1_UNORM,tex1_128x128_873D4150A9E5D499_12_mip0.dds
c3744dca,128,128,0032,BC2_UNORM,tex1_64x64_1B43E52A5F5DF0A9_13_mip0.dds
31740822,128,256,0031,BC1_UNORM,tex1_64x128_7BDE9897AAE418E7_12_mip0.dds
a94102bb,128,256,0031,BC1_UNORM,tex1_64x128_A92C09EB4DDB7E0D_12_mip0.dds
16c1f444,256,256,0032,BC2_UNORM,tex1_64x64_E2E3527AA93A7966_13_mip0.dds
f62cea02,256,256,0032,BC2_UNORM,tex1_128x128_D0EABAA619A4ACCC_13_mip0.dds
7f0bb263,128,128,0031,BC1_UNORM,tex1_32x32_8859404172DB6579_12_mip0.dds
9475ee5c,256,128,0032,BC2_UNORM,tex1_128x64_9CB0ADF3ACB4FA68_13_mip0.dds
534fa3f3,512,512,0032,BC2_UNORM,tex1_128x128_A36B770D37A8A74E_13_mip0.dds
09328b00,128,256,0032,BC2_UNORM,tex1_64x128_06B78613B23244EC_13_mip0.dds
64ca9064,128,256,0032,BC2_UNORM,tex1_64x128_CDEA520796813F58_13_mip0.dds
0b2a03dd,128,128,0032,BC2_UNORM,tex1_128x128_BB5C649B554F200D_13_mip0.dds
c3f66218,128,128,0032,BC2_UNORM,tex1_128x128_6357DFF0EDBD22A8_13_mip0.dds
f15823fb,128,128,0032,BC2_UNORM,tex1_32x32_DBA6797C0D904DC9_13_mip0.dds
ffffffff,32,512,0032,BC2_UNORM,tex1_16x256_2C8EC789E0CFC6D2_13_mip0.dds
bd5f01f8,32,32,0031,BC1_UNORM,tex1_16x16_BBB338B5DA80BC1D_12_mip0.dds
74949cbc,128,128,0031,BC1_UNORM,tex1_64x64_F44BAEEC8DCF4742_12_mip0.dds
228d3a22,128,128,0031,BC1_UNORM,tex1_64x64_3BF6D27D96329B79_12_mip0.dds
adb32408,256,64,0031,BC1_UNORM,tex1_128x32_7EBA4CFE7B3322EB_12_mip0.dds
d12c1b5c,32,32,0031,BC1_UNORM,tex1_32x32_0AA9FD999641FBC3_12_mip0.dds
663e80ec,32,32,0031,BC1_UNORM,tex1_16x16_8C3B3601BB65D00C_12_mip0.dds
d926a8ea,64,64,0032,BC2_UNORM,tex1_32x32_8B94CF509C32F227_13_mip0.dds
e35e720a,256,128,0031,BC1_UNORM,tex1_128x64_6F8E64167F359066_12_mip0.dds
87fa7a32,256,128,0031,BC1_UNORM,tex1_128x64_2775C37D326E726C_12_mip0.dds
7b5a2815,128,64,0031,BC1_UNORM,tex1_64x32_ADD3B608A67E18C2_12_mip0.dds
05f2a180,128,64,0031,BC1_UNORM,tex1_64x32_3EE7FCC7D936D3B3_12_mip0.dds
9affad9e,128,64,0031,BC1_UNORM,tex1_64x32_8F0818D95955B7D7_12_mip0.dds
e19d795c,128,64,0031,BC1_UNORM,tex1_64x32_E59E92757432555D_12_mip0.dds
04553644,128,128,0031,BC1_UNORM,tex1_64x64_D2E40339FAAFA34F_12_mip0.dds
7bfff377,256,128,0032,BC2_UNORM,tex1_128x64_AE07C31DF5789FF9_13_mip0.dds
57f9b621,256,256,0032,BC2_UNORM,tex1_128x128_E59AA3A995FC7F54_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
0be15d6a,128,128,0032,BC2_UNORM,tex1_128x128_4C7F19A284A64449_13_mip0.dds
7ff7feb7,256,128,0032,BC2_UNORM,tex1_128x64_46EAA12BBD800FE2_13_mip0.dds
e94dff8b,256,128,0032,BC2_UNORM,tex1_128x64_5361BC0AF761ED2A_13_mip0.dds
5e1f85a9,256,256,0031,BC1_UNORM,tex1_128x128_1694AFFCB98CFE3A_12_mip0.dds
226ec6a2,256,256,0032,BC2_UNORM,tex1_128x128_865362D70B020431_13_mip0.dds
b6974413,32,32,0032,BC2_UNORM,tex1_16x16_B3197B8FCE8B2098_13_mip0.dds
d6bd6de7,256,256,0031,BC1_UNORM,tex1_128x128_8943B22E862E5155_12_mip0.dds
266f68bf,128,64,0032,BC2_UNORM,tex1_128x64_D77739DEF846ABF6_13_mip0.dds
75f84b63,512,512,0031,BC1_UNORM,tex1_128x128_89ECD9B6736EAB38_12_mip0.dds
cb89e7c4,512,512,0032,BC2_UNORM,tex1_128x128_AEDAF722B603FCD9_12_mip0.dds
7e0c457f,128,128,0031,BC1_UNORM,tex1_64x64_340D53F1172BF185_12_mip0.dds
28bc91b6,256,256,0031,BC1_UNORM,tex1_128x128_10C8569013D3007B_12_mip0.dds
6ccd388b,256,256,0031,BC1_UNORM,tex1_128x128_423C0ED776BF0776_12_mip0.dds
28241d06,128,128,0031,BC1_UNORM,tex1_128x128_E9D7BA7D8FA44DCC_12_mip0.dds
76719888,256,256,0031,BC1_UNORM,tex1_128x128_19D76587797513A6_12_mip0.dds
7143713b,256,256,0031,BC1_UNORM,tex1_128x128_9DE8E7CAC8121A50_12_mip0.dds
b0f20071,256,256,0031,BC1_UNORM,tex1_128x128_980CC6D4AE196CC6_12_mip0.dds
dfb30522,256,256,0031,BC1_UNORM,tex1_128x128_825EEADD49C456B7_12_mip0.dds
1d69f23c,128,128,0032,BC2_UNORM,tex1_64x64_2E6D09944EAF2586_13_mip0.dds
31740822,128,256,0031,BC1_UNORM,tex1_64x128_7BDE9897AAE418E7_12_mip0.dds
a94102bb,128,256,0031,BC1_UNORM,tex1_64x128_A92C09EB4DDB7E0D_12_mip0.dds
3ae24c5a,256,256,0032,BC2_UNORM,tex1_64x64_58EC15FBFFD6FD9A_13_mip0.dds
77c1b2f1,512,512,0032,BC2_UNORM,tex1_128x128_F2CF804AF48BBF2B_13_mip0.dds
2527d82d,256,128,0032,BC2_UNORM,tex1_128x64_0E78B4186A2D6066_13_mip0.dds
2ad170db,256,512,0032,BC2_UNORM,tex1_128x128_03E6DB5B0093B94F_13_mip0.dds
ffffffff,32,512,0032,BC2_UNORM,tex1_16x256_2C8EC789E0CFC6D2_13_mip0.dds
bd5f01f8,32,32,0031,BC1_UNORM,tex1_16x16_BBB338B5DA80BC1D_12_mip0.dds
74949cbc,128,128,0031,BC1_UNORM,tex1_64x64_F44BAEEC8DCF4742_12_mip0.dds
68ea5583,128,128,001a,R8G8B8A8_UNORM,tex1_64x64_EF923FDDA59EBD73_3_mip0.dds
adb32408,256,64,0031,BC1_UNORM,tex1_128x32_7EBA4CFE7B3322EB_12_mip0.dds
cd0d6a8a,32,32,0031,BC1_UNORM,tex1_32x32_8DCC161CB1863A8C_12_mip0.dds
a74eedaa,32,128,001a,R8G8B8A8_UNORM,tex1_32x128_A9C3318DC8FA1FF4_3_mip0.dds
65be80fa,32,32,0031,BC1_UNORM,tex1_16x16_8C3B3601BB65D00C_12_mip0.dds
7854c70e,64,64,0031,BC1_UNORM,tex1_32x32_32A1A8475FF3EE51_12_mip0.dds
e582fd98,256,128,0031,BC1_UNORM,tex1_128x64_CC5AA1157AA756B2_12_mip0.dds
81ae2491,512,256,0031,BC1_UNORM,tex1_128x64_2B78EC217F0B8C1D_12_mip0.dds
7bfff377,256,128,0032,BC2_UNORM,tex1_128x64_6261BC118C37643E_13_mip0.dds
57f9b621,256,256,0032,BC2_UNORM,tex1_128x128_E59AA3A995FC7F54_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
3f764ee7,64,32,0032,BC2_UNORM,tex1_32x16_1DD2B3B62026694F_13_mip0.dds
346c54c5,64,128,0032,BC2_UNORM,tex1_64x128_B062904CDF928824_13_mip0.dds
93356653,256,256,0032,BC2_UNORM,tex1_128x128_9917CF9796923DBB_13_mip0.dds
8194e3c1,256,256,0032,BC2_UNORM,tex1_64x64_510938D0C20D2662_13_mip0.dds
ffc05a89,256,256,0032,BC2_UNORM,tex1_32x32_46BCA6D3B73BCA1B_13_mip0.dds
7ffffeb3,256,128,0032,BC2_UNORM,tex1_64x32_31E440A5A8DABF7D_13_mip0.dds
23b9272b,512,512,0032,BC2_UNORM,tex1_128x128_1DA23F4674E2959F_13_mip0.dds
600da6da,256,128,0032,BC2_UNORM,tex1_128x64_545597C68683FBBB_13_mip0.dds
7bfffeb7,256,128,0032,BC2_UNORM,tex1_64x32_3FC05F8C37B089F6_13_mip0.dds
d37de37e,512,512,0032,BC2_UNORM,tex1_128x128_47C63162CD6F8B9A_13_mip0.dds
b9ea834c,256,256,0031,BC1_UNORM,tex1_128x128_5474D6FAFE4AE39A_12_mip0.dds
c89b627b,256,256,0031,BC1_UNORM,tex1_128x128_854F21F39D907DA0_12_mip0.dds
9c37063a,128,128,0031,BC1_UNORM,tex1_64x64_50969534EA6630B5_12_mip0.dds
eec9531a,512,512,0031,BC1_UNORM,tex1_128x128_6E3203C60412B1DC_12_mip0.dds
37240465,256,128,0031,BC1_UNORM,tex1_128x64_5EA2BFF83AA25DCB_12_mip0.dds
c0dd5a92,512,512,0031,BC1_UNORM,tex1_128x128_C18BC8F191E2B072_12_mip0.dds
b72b7da3,256,256,0031,BC1_UNORM,tex1_64x64_ADD02224050C9BD7_12_mip0.dds
ef6565b6,256,128,0032,BC2_UNORM,tex1_128x64_C6A9B60FBDDBE822_12_mip0.dds
6a952563,256,256,0031,BC1_UNORM,tex1_128x128_B4A60D81BD182875_12_mip0.dds
1346ab16,256,256,0031,BC1_UNORM,tex1_128x128_86AAEDCD0B371C56_12_mip0.dds
861cdf8d,256,256,0032,BC2_UNORM,tex1_128x128_2CA74FE2A5FB3DA4_12_mip0.dds
5e5da826,512,256,0031,BC1_UNORM,tex1_64x64_35D059A59D1A4CDB_12_mip0.dds
df0fbb5e,512,512,0031,BC1_UNORM,tex1_128x128_3B3EF44D49909353_12_mip0.dds
9a048014,32,32,0032,BC2_UNORM,tex1_32x32_344354534E620762_13_mip0.dds
3eb813d4,128,128,0032,BC2_UNORM,tex1_64x64_6A4A05BA6A0E12E5_13_mip0.dds
1de35260,256,256,0032,BC2_UNORM,tex1_128x128_272DA681575AFD08_13_mip0.dds
8bc2da7a,64,64,0032,BC2_UNORM,tex1_64x64_D9424E2E483271A6_13_mip0.dds
6347872a,256,512,0031,BC1_UNORM,tex1_64x128_94A5B0A13E5C77D5_12_mip0.dds
52376074,64,128,0031,BC1_UNORM,tex1_32x32_D6D32D884896E674_12_mip0.dds
ee02e814,128,256,0031,BC1_UNORM,tex1_64x128_EAF2929B3B59F1DA_12_mip0.dds
97918e40,256,256,0032,BC2_UNORM,tex1_128x128_79D0E790EF6E5D30_13_mip0.dds
a4c162af,256,256,0032,BC2_UNORM,tex1_64x64_9F37135A30C1AC04_13_mip0.dds
da20f98b,128,128,0032,BC2_UNORM,tex1_32x32_1B908872EC037F1F_13_mip0.dds
031a44f6,128,256,0032,BC2_UNORM,tex1_32x64_CEBD7D9C50C495AE_13_mip0.dds
4a053519,256,256,0032,BC2_UNORM,tex1_64x64_373A5A86C7E81719_13_mip0.dds
9b555ed1,256,128,0031,BC1_UNORM,tex1_128x64_E54C868619A26143_12_mip0.dds
8cc97902,64,64,0031,BC1_UNORM,tex1_32x32_7C71A867E6986CF3_12_mip0.dds
1d4a37df,128,128,0031,BC1_UNORM,tex1_128x128_27D0458A739B88C5_12_mip0.dds
550ce7e5,256,256,0031,BC1_UNORM,tex1_128x128_CE0657BAC586A1C1_12_mip0.dds
7e6df794,64,64,0031,BC1_UNORM,tex1_64x64_0ED6E4765E81A2B5_12_mip0.dds
049cafce,128,128,0032,BC2_UNORM,tex1_64x64_C98D3FF1A0FF8C0F_13_mip0.dds
1e7d6a30,128,128,0032,BC2_UNORM,tex1_128x128_F5969EA318797FF6_13_mip0.dds
b6974413,32,32,0032,BC2_UNORM,tex1_32x32_6A959A6B8F348949_13_mip0.dds
2527d82d,256,128,0032,BC2_UNORM,tex1_128x64_0476E59191DBF4CC_13_mip0.dds
f15823fb,128,128,0032,BC2_UNORM,tex1_64x64_C0C82F93AE735B9B_13_mip0.dds
ffffffff,32,512,0032,BC2_UNORM,tex1_32x512_A628FED749654068_13_mip0.dds
bd5f01f8,32,32,0031,BC1_UNORM,tex1_32x32_E57D4C13237E35B5_12_mip0.dds
74949cbc,128,128,0031,BC1_UNORM,tex1_128x128_3E07CBB71DBA12BB_12_mip0.dds
228d3a22,128,128,0031,BC1_UNORM,tex1_128x128_F937FDEA83292D14_12_mip0.dds
a99ae083,32,32,0031,BC1_UNORM,tex1_32x32_FD892159EC0CC0B9_12_mip0.dds
f61890bb,64,64,0031,BC1_UNORM,tex1_64x64_1C65B194BC9E9849_12_mip0.dds
834add86,128,256,0032,BC2_UNORM,tex1_64x128_030949F8CF619088_13_mip0.dds
700d6435,128,128,0032,BC2_UNORM,tex1_64x64_52361BEE0417CA03_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
5be8a17e,128,128,0032,BC2_UNORM,tex1_64x64_4BA7B4448877D789_13_mip0.dds
bf9d8e9b,128,128,0031,BC1_UNORM,tex1_64x64_DA2D5DFF36906E3C_12_mip0.dds
0782e80d,128,128,0031,BC1_UNORM,tex1_64x64_01C0129A6CE95412_12_mip0.dds
dc3171be,128,128,0031,BC1_UNORM,tex1_64x64_0FF6CBE2B9B676A7_12_mip0.dds
48577801,64,64,0032,BC2_UNORM,tex1_64x64_430DC71755194E3D_13_mip0.dds
a2e0dd8b,128,128,0031,BC1_UNORM,tex1_64x64_102576B9A809B490_12_mip0.dds
0239a195,64,64,0031,BC1_UNORM,tex1_64x64_3087BE3508F4438B_12_mip0.dds
49466eb3,256,128,0031,BC1_UNORM,tex1_128x64_265A64D5BB4CE0E2_12_mip0.dds
7bfffeb7,256,128,0032,BC2_UNORM,tex1_128x64_73BCBA0D94D68C2E_13_mip0.dds
d17733b1,128,64,0032,BC2_UNORM,tex1_64x32_679D5FA5688E6C1C_13_mip0.dds
16581497,32,32,001a,R8G8B8A8_UNORM,tex1_32x32_80B3C5DF2FE09AA1_0_mip0.dds
5f4d1625,256,256,0031,BC1_UNORM,tex1_128x128_2327DFEC80CB8E80_12_mip0.dds
